transcriptionid	videoid	Domain	termname	videoname	deptname	deptacronym	CourseNumber	CourseName	SectionName
b73458e4-f766-4bd4-a65c-75c304c932d3	32dfbdb5-7172-4410-b29c-2973166eee87	illinois.edu	Spring 2021	Ch8   Standard Errors and SLR Estimates	Statistics	STAT	420	Calculus-based coverage of linear modeling	3&4
b73458e4-f766-4bd4-a65c-75c304c932d3	32dfbdb5-7172-4410-b29c-2973166eee87	illinois.edu	Spring 2021	Ch8   Standard Errors and SLR Estimates	Statistics	STAT	420	Calculus-based coverage of linear modeling	3&4
b73458e4-f766-4bd4-a65c-75c304c932d3	32dfbdb5-7172-4410-b29c-2973166eee87	illinois.edu	Spring 2021	Ch8   Standard Errors and SLR Estimates	Statistics	STAT	420	Calculus-based coverage of linear modeling	3&4
b7375eb3-c4fa-4c93-889b-9312011aa57a	c0f4935c-2d6d-4530-b0d3-33d05d7453e8	illinois.edu	Spring 2021	CS 598 OOK; Lecture 12C April 15, 2021	Computer Science	CS	598	Probabilistic Graphical Models	OOK
b744c712-bcf1-472c-b3d2-1eeef793073b	00e78dff-ca10-4705-ad2f-87df6c5fb97d	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 21.4.2. Polynomial-time reductions and hardness	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
b746c483-93e3-479c-8345-2489038d4543	7fa6d32f-c9d8-4187-9f2a-82298a241037	gvsu.edu	Spring  2021	Lecture 1:  shell, ssh	School of Computing and Information Systems	CIS	241	System-level Programming and Utilities	ALL
b74c3720-ec17-4370-9a88-d2173226162c	425114d3-e03f-457e-8d91-433be1136fe3	illinois.edu	Spring 2021	Exam 6.1G Review - Pipelined Datapath April 13, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
b74c3720-ec17-4370-9a88-d2173226162c	425114d3-e03f-457e-8d91-433be1136fe3	illinois.edu	Spring 2021	Exam 6.1G Review - Pipelined Datapath April 13, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
b752726f-5ead-4e37-ad7e-274815528752	7f82995a-cac4-46ca-ba59-57ffbed80458	illinois.edu	Spring 2020	Information and Technology April 24, 2019	Demonstration	Example	400	Example use of ClassTranscribe	AL1
b75d0d2e-a1b7-4f6a-b699-f81ec4b720c7	fde6d4fd-d6e4-4b10-9bbf-8c88af3d81e7	illinois.edu	Fall 2020	Lecture 15 — Topic Mining and Analysis  Term as Topic	Computer Science	CS	410	Text Information Systems	ALL
b75d0d2e-a1b7-4f6a-b699-f81ec4b720c7	fde6d4fd-d6e4-4b10-9bbf-8c88af3d81e7	illinois.edu	Fall 2020	Lecture 15 — Topic Mining and Analysis  Term as Topic | UIUC	Computer Science	CS	410	Text Information Systems	ALL
b75eaab6-4bd1-401e-b434-0d340cdc8c3e	1e8a8dfa-1287-45ed-a64c-df5c67324834	illinois.edu	Fall 2020	CS 374 - Fall 2020: Discussion 2, Problem 4	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
b75eaab6-4bd1-401e-b434-0d340cdc8c3e	1e8a8dfa-1287-45ed-a64c-df5c67324834	illinois.edu	Fall 2020	CS 374 - Fall 2020: Discussion 2, Problem 4	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
b78b5dcd-4764-4e01-b0df-f2b8b8a3f528	2bc084ed-2c07-47dc-842c-68fd36d84e31	illinois.edu	Spring 2021	CS361 ADH 04/21 April 21, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
b7ada912-6863-456b-b0a3-3fb5840cd9f4	23918038-7a86-4ee9-9ac1-6a66f1cb028f	illinois.edu	Fall 2021	CS439-08-25-21-Lecture-2.mp4	Computer Science	CS	439	Wireless Networking	Lecture
b7afceeb-eec9-433b-87e1-8182977619d6	33982f53-f6c9-46a6-a5e1-ecdaf40010dc	illinois.edu	Spring 2019	CS 374-AL1 February 13, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
b7b2d285-74b9-4ddb-b7b2-5aa28893bafb	dd3e7eca-1d7a-476f-875a-27867b81c8c6	illinois.edu	Spring 2020	ECE 448-Q3 January 27, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
b7b2d285-74b9-4ddb-b7b2-5aa28893bafb	dd3e7eca-1d7a-476f-875a-27867b81c8c6	illinois.edu	Spring 2020	ECE 448-Q3 January 27, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
b7b2d285-74b9-4ddb-b7b2-5aa28893bafb	dd3e7eca-1d7a-476f-875a-27867b81c8c6	illinois.edu	Spring 2020	ECE 448-Q3 January 27, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
b7b2d285-74b9-4ddb-b7b2-5aa28893bafb	dd3e7eca-1d7a-476f-875a-27867b81c8c6	illinois.edu	Spring 2020	ECE 448-Q3 January 27, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
b7c99a7c-0223-44f8-ada1-ea538f3f7d54	12fd3fea-624b-49ac-87b2-1b2b042168ac	illinois.edu	Spring 2019	CS 374-AL1 March 29, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
b7d21b2b-de6a-4de9-a07c-690680206cee	caa97385-3035-4e9e-aecf-089cce836f17	illinois.edu	Spring 2021	Ch7   Accounting for Estimation Errors with t intervals	Statistics	STAT	212	Biostatistics	ALL
b7dd124f-92ce-4120-8a6e-b75eb95fc678	74c647cd-4a7e-4adc-b527-b184292732c4	illinois.edu	Fall 2020	CS361 11/2 1PM Discussion November 02, 2020	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
b7e78c27-5093-42e5-8da7-8089c57ac6a2	4eeec198-ad6e-4fee-8693-fa3576cb2886	illinois.edu	Fall 2021	CS241-Lec15-Q06	Computer Science	CS	241	System Programming	AL1
b7f1de1e-a1ea-4bb5-9459-de401bd7f1ab	ee4280e5-f868-4704-b9fa-17edb7b6550f	illinois.edu	Fall 2021	CS241-Lec19-Q02	Computer Science	CS	241	System Programming	AL1
b80857fd-d2e2-4901-8be2-deb36873268a	bbf93942-3648-462a-9477-26c177c74a8c	illinois.edu	Spring 2020	BIOE202(2-26-2020) Cell Fixing and Staining February 26, 2020	Bioengineering	BIOE	202	Cell and Tissue Engineering Lab	AL1
b80857fd-d2e2-4901-8be2-deb36873268a	bbf93942-3648-462a-9477-26c177c74a8c	illinois.edu	Spring 2020	BIOE202(2-26-2020) Cell Fixing and Staining February 26, 2020	Bioengineering	BIOE	360	Transport and Flow in Bioengineering	LEC
b81550a3-f5e9-4641-802b-77989ea9b7d1	8eefa6d6-a074-43f0-8d45-a4d7b6f9b2ae	illinois.edu	Spring 2020	ECE 110-AL1 September 04, 2019	Electrical and Computer Engineering	ECE	110	Introduction to Electronics	AL2
b8187741-7245-4f61-b900-c0a0b2538277	664796a4-4ccf-4f56-901b-f502833bcd68	illinois.edu	Spring 2020	Workshop October 18, 2019: Node Method	Electrical and Computer Engineering	ECE	110	Introduction to Electronics	AL2
b8192dc1-be97-40d0-8640-c1240f4fd4a1	a6aeaf3a-2831-477a-b161-063de0429580	illinois.edu	Fall 2020	CS 374  Discussion 10A [ADD : 12.00-12.50PM] October 28, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
b8283cab-58a9-485d-ab9d-43fdf7e0210d	011b7622-3a39-48c5-8c26-4fb0724213b0	illinois.edu	Fall 2020	ECE/CS 374 AL1/BL1 - Lecture 4 - NFAs September 09, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
b82fcfd9-08c6-4179-8a20-59fa0b6a6a7d	321aa4f0-e517-48d2-ba40-18dc976be04f	illinois.edu	Fall 2020	CS/ECE 374 fa20 Disc ADK: 3-4 September 16, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
b8344bf9-4c9e-4930-9e4d-644d776db4ec	35765da9-b682-42cc-9df2-d2114d997135	illinois.edu	Fall 2019	ReactJS Tutorial - 4 - Components	Computer Science	CS	000		ABC
b8377e21-2dd0-4e93-9eaa-a2f7f9bdd899	8f74011e-9bfd-4377-9d41-2e17ec648e32	illinois.edu	Spring 2020	CS 361 - Spring 2020 February 06, 2020	Computer Science	CS	361	Probability & Statistics for CS Majors	AL1
b8377e21-2dd0-4e93-9eaa-a2f7f9bdd899	8f74011e-9bfd-4377-9d41-2e17ec648e32	illinois.edu	Spring 2020	CS 361 - Spring 2020 February 06, 2020	Bioengineering	BIOE	360	Transport and Flow in Bioengineering	LEC
b8377e21-2dd0-4e93-9eaa-a2f7f9bdd899	8f74011e-9bfd-4377-9d41-2e17ec648e32	illinois.edu	Spring 2020	CS 361 - Spring 2020 February 06, 2020	Computer Science	CS	361	Probability & Statistics for CS Majors	AL1
b8377e21-2dd0-4e93-9eaa-a2f7f9bdd899	8f74011e-9bfd-4377-9d41-2e17ec648e32	illinois.edu	Spring 2020	CS 361 - Spring 2020 February 06, 2020	Bioengineering	BIOE	202	Cell and Tissue Engineering Lab	AL1
b8436494-76a0-4fa0-aa3b-3c04783b1d43	38b15074-6dd5-4f04-84f8-37d4ad3bed8c	illinois.edu	Spring 2021	STAT 510 /// Welcome to Week 04	Statistics	STAT	510	Mathematical Statistics I	A1
b8436494-76a0-4fa0-aa3b-3c04783b1d43	38b15074-6dd5-4f04-84f8-37d4ad3bed8c	illinois.edu	Spring 2021	STAT 510 /// Welcome to Week 04	Statistics	STAT	107	Mathematical Statistics I	A1
b8436494-76a0-4fa0-aa3b-3c04783b1d43	38b15074-6dd5-4f04-84f8-37d4ad3bed8c	illinois.edu	Spring 2021	STAT 432 /// Welcome to Week 04	Statistics	STAT	432	Basics of Statistical Learning	1UG + 1GR
b8508269-f81b-4b73-a1d6-e3c9bf1bb59f	6c825fbe-dc19-47a6-a2cc-81e6544a8851	illinois.edu	Fall 2021	Data Types	Statistics	STAT	430	Python in Data Science Programming	ALL
b8508269-f81b-4b73-a1d6-e3c9bf1bb59f	6c825fbe-dc19-47a6-a2cc-81e6544a8851	illinois.edu	Fall 2021	Data Types	Statistics	STAT	430	Python in Data Science Programming	ALL
b852202c-beba-42e7-becc-3bdd6ec3f26b	e2e3787f-f6c8-4753-af4f-ef1313ca0b3c	illinois.edu	Fall 2019	CS 446-D4 November 11, 2019	Computer Science	CS	446	Machine Learning	D4
b86386cb-ac92-4a66-a78b-12a3c3936b22	765baa90-84ae-4c58-b208-a5500f4511b5	illinois.edu	Fall 2020	Lecture 23 Part 1: What makes discourse coherent? November 11, 2020	Computer Science	CS	447	Natural Language Processing	ALL
b864c0f3-c516-4868-a9dd-e37b2710927f	a0e05506-1531-4613-b9e0-5066e61dd9a0	illinois.edu	Fall 2020	ASWR, Ch08: Confidence Intervals for Mean Response	Statistics	STAT	420	Methods of Applied Statistics	ALL
b876ebf8-b1c2-4187-bfab-f4c2fa732965	421cc036-ba96-45c2-b994-d272a211cb75	illinois.edu	Fall 2021	CS241-Lec03-Q10	Computer Science	CS	241	System Programming	AL1
b87e738e-0d99-4595-9365-0c64fabe1543	12551633-b7b6-4121-8bd4-42e40064f501	illinois.edu	Spring 2021	STAT 432 /// Supervised Learning Concepts: Bias-Variance Tradeoff, Model Flexibility, Overfitting	Statistics	STAT	432	Basics of Statistical Learning	1UG + 1GR
b8934989-e4a0-4d44-88fe-d53319119b06	e52a9aa1-56cc-4f65-90db-96f46baa0f52	illinois.edu	Fall 2020	CS 374 - Fall 2020: Discussion 2, Problem 1	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
b895864b-b2d1-429e-8fd3-6e54b5ad9b15	d19507cb-bc82-4ec2-bb92-835ea1737cb5	illinois.edu	Fall 2020	Lecture 16 Part 1: Overview October 23, 2020	Computer Science	CS	447	Natural Language Processing	ALL
b89ebce1-5f82-4cad-ac0d-2e02eb69f01b	7ae32a85-0aa3-4287-9e9c-71ee9113bf06	illinois.edu	Spring 2021	STAT 430 - FDL, Spring 2021: Computational Graphs	Statistics	STAT	430	Fundamentals of Deep Learning	JJB
b8a88ba0-b048-4828-8a61-3cc4ea05e2a2	d11fa9ce-920d-4f6e-b332-8e056b15abf1	illinois.edu	Spring 2021	ADV476 Final Presentations_Simone_Ireland_Safe Driving April 28, 2021	Advertising	ADV	476	Global Advertising 	B
b8bf4833-0f10-45cd-93ed-021afcb773e8	3f5cc174-6244-4e5b-9cba-28f044e52b49	illinois.edu	Spring 2021	BADM584 Lecture 2 2-02-21	Business Administration	BADM	584	Global Marketing 	AO, A
b8c9b23c-e5a2-4cca-bbe8-f8764d8853f3	ace1d532-7d54-47f5-9be8-043852ab5c15	illinois.edu	Spring 2021	CS 428 - Software Engineering II March 19, 2021	Computer Science	CS	428	Software Engineering II	ALL
b8cc8ff6-fa2e-46c1-9dd6-c94cd4407cea	4cedab7b-11c2-4dfd-89db-570db510f6e0	illinois.edu	Fall 2019	CS 446-D4 August 26, 2019	Computer Science	CS	446	Machine Learning	D4
b8ce533a-7b9e-4642-a7b3-a69cb4a5fa50	3f0785e2-61a6-46c7-b502-4100795c1603	illinois.edu	Fall 2021	CS241-Lec18-Q06	Computer Science	CS	241	System Programming	AL1
b8e41a22-3487-4ace-8807-9dbd72740d83	245f975c-77f3-4c88-9eef-bcc7b06de7fe	illinois.edu	Spring 2020	CS 241-AL1 September 12, 2018	Computer Science	CS	425	Test Course	AB
b8e41a22-3487-4ace-8807-9dbd72740d83	245f975c-77f3-4c88-9eef-bcc7b06de7fe	illinois.edu	Spring 2020	CS 241-AL1 September 12, 2018	Electrical and Computer Engineering	ECE	428	Test Course	AB
b8e41a22-3487-4ace-8807-9dbd72740d83	245f975c-77f3-4c88-9eef-bcc7b06de7fe	illinois.edu	Spring 2020	CS 241-AL1 September 12, 2018	Computer Science	CS	000	Test Course	AB
b8fce5b6-97a3-43ee-b46d-c3b3dab2e498	fed2387e-3c88-46ad-ad7c-047bfd5937f1	illinois.edu	Fall 2020	video_25_packages_via_rstudio.mp4	Statistics	STAT	430	Data Science Programming Methods	DSPM
b906a0d1-bcae-4970-81d7-7571d475af14	f21e06a4-7697-43e9-bd30-7faff3f6838c	illinois.edu	Spring 2020	02-14	Computer Science	CS	473	Algorithms	All
b913cfae-4b4f-4474-abe3-3cf9e756f089	1f62f4bf-3a65-4929-92d1-ab9f6ea192ec	illinois.edu	Spring 2021	CS 361 01/27/21 2pm Discussion January 27, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
b9161da0-95b9-41ea-9071-0d954a849a97	420c4806-008a-472f-9f9d-36744dee3e16	illinois.edu	Fall 2021	CS241-Lec36-Q03	Computer Science	CS	241	System Programming	AL1
b918312e-c837-4452-9953-06240f38dde1	1c8068c9-2a2b-4db3-86db-16465cebf5f5	illinois.edu	Fall 2019	CS 357-N October 29, 2019	Computer Science	CS	357	Numerical Methods	M
b92e9001-a05f-468d-a0a6-552438f23772	1e02e6b2-6ded-4b5e-887f-afff27eae7f7	illinois.edu	Spring 2020	CS 173 SU20 AL1 Lecture 03a: Introduction to Number Theory June 05, 2020	Computer Science	CS	361	Probability & Statistics for CS Majors	AL1
b92e9001-a05f-468d-a0a6-552438f23772	1e02e6b2-6ded-4b5e-887f-afff27eae7f7	illinois.edu	Summer 2020	CS 173 SU20 AL1 Lecture 03a: Introduction to Number Theory June 05, 2020	Computer Science	CS	173	Discrete Structures	AL1
b931fd10-2118-4a05-8762-2b72108c9657	4e85611c-c123-4ba2-abeb-66bd54706f19	illinois.edu	Spring 2021	ADV476 Week 9: culture and execution - advertising forms March 18, 2021	Advertising	ADV	476	Global Advertising 	B
b932acc2-8160-4fb0-9b54-1a4a68e1e709	c9c9f8d8-125a-496a-bdf2-01464680a177	illinois.edu	Fall 2020	CS 225 Lecture 2020-11-20 November 20, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
b933e096-b63b-4b20-8715-01984d323c7d	e5d3adb9-29b4-4865-ba4e-e020f3879d95	illinois.edu	Fall 2021	CS241-Lec18-Q05	Computer Science	CS	241	System Programming	AL1
b93caeac-d529-4079-99f4-28d2f8c07db2	74340630-c4ab-4ab8-979e-e61fa3b1af87	illinois.edu	Fall 2021	CS241-Lec35-Q02	Computer Science	CS	241	System Programming	AL1
b94d1f92-8ee2-461c-ae2e-934cfdcfd6cb	7762a867-6b19-4e91-ac33-0b04737fff60	illinois.edu	Fall 2021	CS241-Lec29-Q06	Computer Science	CS	241	System Programming	AL1
b94ff38e-6e99-4552-8555-50749fb35f1d	a288cc7b-1bcb-44da-89a1-33e6676f0919	illinois.edu	Summer 2020	CS 225-AL1 March 06, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
b951fbf1-7193-4c9f-a6e7-d9cc8b81233e	5d1bc79b-f26e-46d8-aea6-6314f0fbb136	illinois.edu	Summer 2021	Hypothesis Tests for One Mean	Statistics	STAT	400	Statistics and Probability I	ALL
b95efda2-b112-41c1-856c-dc718013badd	f53809dd-aaa8-4473-ae2f-e3adcd421f27	illinois.edu	Spring 2019	CS 374-AL1 April 12, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
b96708f7-560c-425f-8a8a-a773c1c29d4a	7f10d185-c9ba-4a23-a832-800280954332	illinois.edu	Fall 2019	CS 233-AL1 August 28, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
b96e8ea2-f596-4b5a-807e-4646d78cc7a0	ea3d2576-012d-48b5-8d22-1eed5c22ada1	illinois.edu	Fall 2021	CS241-Lec24-Q05	Computer Science	CS	241	System Programming	AL1
b9735119-f7e2-4fe8-8773-d80764808aa7	744d5db2-e49a-4443-b12c-e94603ea65cd	illinois.edu	Spring 2019	CS 357-M February 12, 2019	Computer Science	CS	357	Numerical Methods	N
b9827caf-982d-4bd9-9971-991723e7f696	e9b45479-ec4e-4ae5-b9c4-b1bf923e69b8	illinois.edu	Spring 2021	STAT 432 /// Cross-Validation	Statistics	STAT	432	Basics of Statistical Learning	1UG + 1GR
b9888c88-ba84-4136-9bfc-d1bc6fb9ef50	fceeaddd-cc0f-475d-9d4a-9896c2b10c06	illinois.edu	Summer 2020	Untitled April 03, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
b9946ba9-8143-477c-b90a-38968a20623c	9ffff3d4-074b-40db-96fa-f05cdba00aa5	illinois.edu	Fall 2020	Lab 1b: Regular Expressions August 28, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
b9aecf2f-3f7d-4772-b6e1-224e8ff3d8eb	2eafc2c9-6ad2-4569-b1a6-78e3b9f6da7e	illinois.edu	Fall 2019	CS 361-AL1 October 10, 2019	Computer Science	CS	361	Prob & Stat for Computer Sci	AL1
b9b511a8-3822-49cc-a463-41b21d84a8bc	27711d55-bc1c-4250-a8be-eb62938520f0	illinois.edu	Fall 2019	ReactJS Tutorial - 19 - Index as Key Anti-pattern	Computer Science	CS	000		ABC
b9c4a242-9601-490f-a947-694fb1468373	41ad88a0-12ba-4bd0-8040-fb153353546c	illinois.edu	Fall 2021	CS241-Lec18-Q08	Computer Science	CS	241	System Programming	AL1
b9cb9b19-a589-42df-8c38-03c9906b96c2	cdbbc15f-b60c-4671-bba2-3aacb800f56e	illinois.edu	Spring 2021	ADV582 (Week 1) What is Qualitative Research_Part 1 	Advertising	ADV	582	Qualitative Research in Advertising 	A
b9cb9b19-a589-42df-8c38-03c9906b96c2	cdbbc15f-b60c-4671-bba2-3aacb800f56e	illinois.edu	Fall 2020	ADV482 (Week 1) What is Qualitative Research_Part 1 August 21, 2020	Advertising	ADV	482	Qualitative Methods in Advertising	ALL
b9cc5cec-a3d3-4760-93c6-3dd6699e05d1	b3d3d7cc-72df-45b0-ad49-114dcef6f824	illinois.edu	Spring 2021	STAT 432 /// Welcome to Week 08	Statistics	STAT	432	Basics of Statistical Learning	1UG + 1GR
b9da1809-5e5c-4350-a0e3-4235b5b4984e	6dcb6513-f9fa-4d48-82cd-4e96a0da2180	illinois.edu	Summer 2020	CS 173 SU20 Section B Lecture 21A July 27, 2020	Computer Science	CS	173	Discrete Structures	BL1
b9dca3ea-014a-4a7e-b030-79225014bff5	41ad88a0-12ba-4bd0-8040-fb153353546c	illinois.edu	Fall 2021	CS241-Lec18-Q08	Computer Science	CS	241	System Programming	AL1
b9de0222-b720-4ad4-a21e-c96add058181	966bf311-196d-4a12-815b-a4cdda862e7e	illinois.edu	Spring 2021	STAT 510 /// Welcome to Week 03	Statistics	STAT	107	Mathematical Statistics I	A1
b9de0222-b720-4ad4-a21e-c96add058181	966bf311-196d-4a12-815b-a4cdda862e7e	illinois.edu	Spring 2021	STAT 510 /// Welcome to Week 03	Statistics	STAT	510	Mathematical Statistics I	A1
b9e5b20f-7a19-4303-949f-567b0054abb7	f53809dd-aaa8-4473-ae2f-e3adcd421f27	illinois.edu	Spring 2019	CS 374-AL1 April 12, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
b9eb5a35-5bad-4cf5-9d94-b0b0c816c8cf	68fe64aa-5af3-46ef-be84-21ca402e4430	illinois.edu	Fall 2020	Lecture 8 — Paradigmatic Relation Discovery - Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
b9eb5a35-5bad-4cf5-9d94-b0b0c816c8cf	68fe64aa-5af3-46ef-be84-21ca402e4430	illinois.edu	Fall 2020	Lecture 8 — Paradigmatic Relation Discovery - Part 1	Computer Science	CS	410	Text Information Systems	ALL
b9ff18da-d1ce-4442-bfed-4732d8acb868	5f3394eb-c9b7-4ae9-a4e6-1119b9b7fecd	illinois.edu	Fall 2020	CS/ECE 374 fa20 Disc ADK: 3-4 September 11, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
ba00c1db-f7be-42d5-b77e-19c8892c88c3	9dd656ee-3084-48d5-a902-c0c27b0c2eae	illinois.edu	Spring 2021	STAT 510 /// Simulation	Statistics	STAT	510	Mathematical Statistics I	A1
ba00c1db-f7be-42d5-b77e-19c8892c88c3	9dd656ee-3084-48d5-a902-c0c27b0c2eae	illinois.edu	Spring 2021	STAT 510 /// Simulation	Statistics	STAT	107	Mathematical Statistics I	A1
ba0752e7-4975-4961-978a-5ec649e7bb24	1a89582d-a301-46c0-afce-47683d1891f3	gvsu.edu	Spring  2021	Converting between Circuit Representations	School of Computing and Information Systems	CIS	351	Computer Organization and Assembly Language	ALL
ba0e3df5-4ae6-4cc3-a1e0-f361a3981670	ec882a2c-34c2-44d7-8a8a-3b1ab6f55531	illinois.edu	Spring 2019	CS 374-AL1 March 13, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
ba11c637-3390-4739-8f46-1549bac97ee5	e7be287f-86b0-4b37-abed-bf0bc7c1143a	illinois.edu	Spring 2021	WelcomeVideo_sp21 January 24, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
ba26e43c-9edf-450f-bbf4-b36c3227f7ff	3fb3e05f-cfd0-44c7-8cab-449ee4fa5075	illinois.edu	Spring 2020	Demand Curves December 11, 2019	Demonstration	Example	400	Example use of ClassTranscribe	AL1
ba3b9ee5-abae-409d-b06f-a8f15f3029f7	586083e5-f60d-4b43-9b08-1b7b715626e1	illinois.edu	Spring 2020	CS 438-R3 January 28, 2020	Computer Science	CS	438	Communication Networks	R3/R4
ba3b9ee5-abae-409d-b06f-a8f15f3029f7	586083e5-f60d-4b43-9b08-1b7b715626e1	illinois.edu	Spring 2020	CS 438-R3 January 28, 2020	Electrical and Computer Engineering	ECE	438	Communication Networks	R3/R4
ba456b71-6a25-4866-ad47-4722bdca93a6	9d9a06b5-df26-496f-b4a1-9d78ae1afe61	illinois.edu	Fall 2020	CS361 Zoom Lecture 11 September 29, 2020	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
ba4ff0b3-0ba8-47fc-898f-17042e3516ce	199c98c9-6aa2-4523-95df-53df39f4f51f	illinois.edu	Fall 2020	Linsys - LU with partial pivoting October 02, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
ba61709e-7be4-40c8-9642-b584b557f574	2f08e8dd-199d-4ca2-903c-d3f0f998f311	illinois.edu	Fall 2020	CS 374 - Fall 2020: Discussion 2, Problem 3	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
ba61709e-7be4-40c8-9642-b584b557f574	2f08e8dd-199d-4ca2-903c-d3f0f998f311	illinois.edu	Fall 2020	CS 374 - Fall 2020: Discussion 2, Problem 3	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
baa2188b-1097-4e5f-9fed-2ae8b4b6eff9	a38b8bdf-6621-456f-b277-a516fc8bb58e	illinois.edu	Fall 2021	CS241-Lec14-Q08	Computer Science	CS	241	System Programming	AL1
baa92201-9b6f-4c79-b01d-f280da392b1d	e4b39db8-a8c5-4e2f-95c2-3dd803dd35f4	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 20.6.4. Union-find data-structure	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
baaa7fb5-1eff-422c-a5c9-4666f6c80a74	54b73bf8-598b-4f83-9d90-e3a044578a22	illinois.edu	Fall 2021	CS241-Lec26-Q02	Computer Science	CS	241	System Programming	AL1
baaf8391-f864-45e6-8659-9508f12563b2	4013ddca-b689-478f-ba5d-0b71b080fd14	illinois.edu	Spring 2021	CS 225 Lecture 2021-01-29 January 29, 2021	Computer Science	CS	225	Data Structures	AL1
baaf8391-f864-45e6-8659-9508f12563b2	4013ddca-b689-478f-ba5d-0b71b080fd14	illinois.edu	Fall 2020	CS 225 Lecture 2021-01-29 January 29, 2021	Computer Science	CS	225	Data Structures	AL1/AL2
babbd717-2a20-4f68-9458-0ab9e0fc1ce5	c8cfaaaa-0e6e-4b0b-9931-2c81862b3f91	illinois.edu	Fall 2019	CS 361-AL1 September 24, 2019	Computer Science	CS	361	Prob & Stat for Computer Sci	AL1
bacce20e-f3f4-43ab-8ed1-d615abdd3819	badfa371-ac88-43e5-8700-78658a76f2fe	illinois.edu	Fall 2020	Lab 9b: Topological Sort October 23, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
bacd3bad-b87d-4c7a-8670-4cd07c0b5257	36ecde34-8f33-4e44-8cd3-28384ccaad43	illinois.edu	Fall 2019	CS 233-AL2 November 15, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
